Var2|Var4|Var6
819.843746335727|973.857611210408|459.842448482693
821.705574788777|977.571703098977|460.698895913067
821.410126997062|977.348811135281|459.716966229297
822.689253110096|974.9864251959|458.75276290068
820.898228631421|975.740946817866|458.879087990396
820.189010203479|976.666919017354|460.644598434391
821.006218788079|976.229531167772|461.267564860196
821.758669839221|977.044554909868|461.192358839114
821.436615642417|978.755014774725|461.192244828069
822.926686040925|976.498822221805|458.792960114719
823.073776763392|975.282334884316|460.174262319768
823.191561796196|975.902035531587|459.13461810134
823.539335317734|976.70158854835|459.346620923482
821.715189904329|975.106360019842|459.336056129547
824.561139407781|977.310505981728|459.883773076884
824.203963144761|977.303673707564|459.940976525228
822.658682122701|975.26617311242|460.597691747152
821.638399468431|975.828844861425|459.987986667429
821.127145820162|976.125642454123|460.397099756802
820.866858457971|975.416582847314|461.665860978147
821.821339831478|978.556432447751|459.857805302449
825.07430227628|975.692345926701|456.684465820542
821.346550926714|977.087506126021|458.988972615073
822.219742199307|974.486167462132|457.996825405927
821.972012019683|977.259256391066|458.130516435643
821.089185918478|977.361727906709|459.912902615774
824.311447816331|979.179205068211|459.504524273638
821.39803643665|977.161825304079|458.36085510426
821.07347274137|978.240112382457|460.563070539783
822.659607755156|976.189279619639|459.885479853002
822.051090523875|977.999461801872|460.894352640639
824.636417609914|975.797091922179|457.443596948076
823.822642824195|975.865366291857|458.523218933178
823.887529960988|976.978742607689|458.227762807774
823.395976384462|977.72950129256|460.729936496228
822.479157188923|976.974043532078|458.459657785688
822.622510631173|975.287391545964|457.72672319151
820.168529645931|976.29002185092|459.568584014052
822.447124126219|976.519218510988|459.951771736348
823.544982373311|977.881912206121|458.184124585151
821.981518407881|976.824946262911|458.216841293741
821.812567158498|978.835494682156|459.830790724718
822.497797141873|976.521420185546|460.839015874524
821.531112380253|976.044125782143|461.61225131515
821.398141917993|976.846208839907|461.470936323318
822.551558973358|977.576589271017|458.882289356927
821.930674130693|978.056438679716|459.544737853834
823.508380280287|975.839548683879|460.289779609733
822.741154963476|975.163749707621|460.648894341489
825.023772997848|974.826584995956|459.037156098853
822.725986800352|975.689412457332|458.226343370621
823.095816334184|975.988572884893|458.871663307682
822.814693881197|975.121972409922|459.97182577756
821.805789387444|976.210751235266|458.446426305735
820.740902810488|977.324242270553|459.355750002663
823.242367297265|978.094749787223|459.765727579972
823.310660965295|976.839115436149|458.072139987507
820.649919330864|976.398828698535|461.947971046163
825.185123100682|975.558690042077|458.296268503764
822.646211103119|978.102623747918|458.440355020398
823.025253822825|973.256662840751|459.306393261583
820.651097946123|975.420510978836|459.579946829878
822.401061112236|977.349975334675|458.412657490336
821.218146785462|975.734929703365|459.651122663316
821.762886903387|977.910113067192|460.491056556841
820.765227640007|975.795385767974|460.447989029987
821.855816022947|977.914331701783|458.622645318946
823.610498135329|975.55380269259|459.123780662738
822.429253610742|976.342036291601|459.957735176205
823.231465572626|977.047498941308|459.554693174097
824.390321141915|977.087364684916|460.32574503565
822.380725358513|976.628451548273|459.870205996475
822.279452035985|976.430828250105|462.329078300072
821.928298856941|975.018082353419|458.325479503446
819.794334556556|976.579743638476|461.13825009697
824.529474143184|974.987416001862|457.478731832841
821.160277606286|976.452482385452|459.402600796182
820.272102060742|976.153934294171|461.671497102231
823.845803965881|976.762732807029|458.774023844039
823.800882742552|974.806031210002|458.524001146921
822.497621548325|977.779490838995|460.528686739341
821.886574854224|976.843618847802|460.49888751866
825.689047994599|975.640928103336|458.088323327401
821.617445476729|975.300936970194|461.113371164754
823.044264488134|976.432717479926|459.298735761951
824.15976100292|978.029844416971|459.584103059526
823.030217559541|974.788692868441|458.825900878906
822.065263842604|977.786314932728|460.362936109511
822.772167030187|974.71585700622|459.787821769695
823.185044678606|976.279895974982|458.461343907467
822.626938452211|978.331593929268|459.518695048601
821.726491341951|976.056028052181|458.90607919391
822.7966998957|977.611618115238|459.06214560146
822.972608475606|976.521344247882|457.921345407038
820.854622147691|977.26024433712|460.101825437123
823.156302400077|977.15999379487|461.135551569513
823.729048332849|976.632949809804|460.734555659097
821.340563430203|975.902184572627|460.104951075047
823.207991125174|975.71648013449|458.992020040445
823.591489798621|976.235214111025|459.134405884674
823.03787399042|976.32717780375|459.806687338743
824.951774586026|974.785916290948|456.197387338052
822.844418951259|976.679996747249|460.118733096504
821.642225367808|976.834701320601|459.608413694618
822.354243651632|976.717545007443|458.045648950666
825.838199792499|976.504922562444|456.891249648873
822.065197301371|977.365916874781|460.306082036901
821.37518526475|977.474959558657|460.954966968119
822.641565866682|975.862454039893|459.890644484181
823.919451856578|976.372886759575|458.581800540938
823.381333193382|975.583939787981|459.347280764888
820.413326676067|976.851220863494|461.284672533396
823.5689363523|975.776727763818|459.828450595269
821.557305680192|976.125062010208|459.173811636733
822.140017537657|976.814395554455|460.196701738418
821.172204967886|976.038488255017|460.547695893193
822.664985334886|978.37631738637|460.648427151175
823.970133329498|977.651686219392|458.549406073101
820.183858548096|977.25021599746|461.114354821536
823.396149387335|977.856167353749|459.680248816868
822.109960550573|977.644207986708|460.24776148744
821.22418014672|976.46243569348|459.104623827108
822.029208211612|974.887785317189|460.359554273064
824.184572020661|974.152258191993|458.679019164635
823.449572661016|977.183713405258|458.613898607033
820.502563216213|976.098010532374|459.829460800495
825.451860469512|977.035558269459|460.705496787681
822.365154271085|975.832659256692|459.122845141569
821.582528647794|975.658589349186|460.659473551149
822.159021560406|979.005913578908|460.790151652883
821.358928567567|975.018370939228|461.416220775317
822.753674254633|975.613729267904|459.84451441767
821.110630404737|977.56704605521|461.724592444876
820.210002468768|976.205362737886|460.136604095966
821.987603508559|975.447689413907|460.751214380759
822.680425085559|977.008694647113|460.175024630398
821.516257805581|974.097545545147|460.456309810775
822.802585548796|977.285639201818|460.170080078091
820.529828184359|979.298101317354|461.367060967332
822.94724042088|974.895761802054|460.46838559458
824.068273861868|975.897676846911|460.136842125133
822.249014566786|976.771701218505|460.055325780864
823.188364021245|975.820997366226|459.729507636624
823.751482071861|977.797540838873|461.299886974129
824.378506717151|976.128751832139|459.001319424879
824.161941571287|977.190720940574|459.286324430879
820.992332600268|974.63051022354|460.557000408501
820.407272018932|976.538574752499|460.140053050349
822.518883225478|975.1036793212|456.952813492909
820.181575100938|975.024229184361|462.036379836419
822.748199732198|975.075632644375|457.621877263874
824.522929477826|976.036315551216|459.12460327186
825.237554050252|977.937427902818|458.366835900917
821.610814016131|976.895307264853|458.818781946209
823.582466910938|976.336992564644|460.788574870618
822.321193856638|977.287799157573|461.063915418134
824.950105282546|976.557683163118|458.39148802101
822.486515106097|976.488870521315|458.681721373752
822.805222442062|977.287484588902|461.376169465011
821.476191213778|974.96686933871|459.233679333395
823.472359661313|976.75293468026|458.226922339612
822.244728769744|974.629884961434|459.110547298066
823.092014408782|976.967749949581|458.228267058972
820.876353267645|975.593799588268|460.004708255444
823.600494919436|976.3142498886|459.674647327474
820.8782687005|973.79763786531|460.732605803706
822.406451341626|977.444473628739|459.863380414903
822.840687075191|974.131101031778|459.918717786405
822.970265196786|976.813860637891|459.239075066257
823.83716589647|975.722550218713|458.828343798396
821.745031661543|976.1415180587|459.905118581716
820.177376470208|977.154066424443|460.926890171276
822.687284742071|978.013250231341|462.140047696413
824.016898172286|975.894654940688|458.426387186966
822.265806905124|977.819509300173|459.008841714254
822.398684963381|976.374861207986|460.501290728987
823.980460710848|976.690975061648|458.174951266485
820.650349275706|976.253401528491|460.963272306557
823.490770537463|977.556177050808|460.85999713999
819.941157546054|976.302938347495|460.310838999035
823.505190582972|977.42012497576|459.390904215217
819.887846896073|977.358932334476|461.995934536849
822.919822481038|977.551007764987|459.015251519146
821.296114691348|977.039187959449|459.887916311901
822.037297098965|977.575598691373|461.018975992461
820.218872628858|976.244832181831|461.947217312169
823.031897494221|974.688740460356|459.7501696853
823.384750765572|976.834375308941|459.546517558128
821.420585388163|976.729919975535|459.009579764711
821.456489773011|976.76790902885|459.997398831139
820.906345749122|976.156679992634|460.723029802884
821.298485454653|976.04902791792|460.606188008455
823.515114485779|976.305225375143|460.253278376365
820.474019415483|977.539080244272|460.697414432686
821.135724982336|975.764619020183|458.815071591375
822.343272044314|976.072574493252|459.984105694263
820.086662999082|978.769006872512|461.223154537444
821.425737987036|976.397189501452|461.820472628419
820.308835132674|976.452249821357|459.560714125773
824.830675540875|975.614329834172|456.594357214774
821.871620535586|975.45498259321|461.859676030302
823.778945993187|976.62989965039|458.982186424817
822.098768954715|975.679915456314|458.535102550553
821.737586613085|978.065971302152|459.45762442154
823.527981333265|975.623210061867|459.471733328503
825.18796053309|977.271396691278|460.270615463401
819.265132211367|976.699461467738|459.668814125895
822.531461757028|977.589151689848|459.712531328832
822.547575322117|978.67567130632|459.416534988031
823.132057632558|976.395560642825|461.405854458217
821.143643874629|977.199428898219|458.877208159611
824.092594857799|976.700395014772|459.506509969067
822.431853507568|977.502542657942|460.277252256511
822.990838979795|975.426612290161|458.924671145583
822.588064570111|977.012712116939|459.954969851825
822.329679205703|974.470208845599|459.092059617094
823.322718738458|976.300460107723|459.166168760325
823.027269450881|975.456010946845|458.34907646077
821.526014320766|975.292029156726|459.859779640103
822.912199962255|977.202028704857|459.653823696288
823.554822557736|977.246174501986|458.09396949345
821.757553267472|976.338503539712|459.910913145326
822.760016955518|976.10225021306|460.883950899017
821.663727298082|974.630900612497|460.096957266477
820.863175924167|975.753016305806|460.134202112633
822.779947095719|977.505362075943|459.340818566732
821.59879657217|977.004487257366|460.800438736084
821.547322314371|976.069968854615|459.990798245398
822.056124495231|976.368753595085|462.258164004332
822.049319671778|978.759387431583|461.030548645305
820.761695901657|977.951674011838|459.966955128187
822.044922563639|978.669902237488|458.899572849435
824.822980531286|977.331982616432|457.992679046582
822.794826641099|975.243263189192|459.766068621685
823.328557878521|977.305790900088|461.036713069831
824.035169116005|976.522160595641|459.209994790591
822.448273852702|974.601804206633|460.448955800821
823.101015548288|976.103884134654|457.389482699905
821.274042930171|977.715884060942|460.982416097743
821.717081944497|978.129387904941|459.373071959868
822.845379634929|976.716969124431|460.420500179945
822.276678650293|976.407172491091|458.176712671787
822.151640702867|977.216421689765|460.30342789766
823.092329061219|975.759186347171|458.760020347401
821.570342381968|975.352931721915|458.649244635959
818.620616255396|977.028255729674|462.330139658079
822.489623033245|976.442615605956|460.118177802321
825.718076655588|977.422490015367|458.084274948799
822.145436568073|975.454231797833|461.079706536865
821.74598787688|975.179274710762|459.016669411015
821.2803543478|975.950223735539|460.396440725817
823.050065193377|975.273844819544|458.843222474551
825.258440581758|977.4343066157|457.575473752475
822.356414080338|979.376365679475|460.575051483626
823.693843675089|975.388053501887|458.084033169087
820.241949458011|975.307533321809|461.138819679253
821.555302029345|976.348110566274|461.18404982076
823.140814462144|977.86685164953|459.732565696682
823.264711664377|977.470358517319|460.974695692446
821.589686886349|975.046605060788|459.440176818777
822.603208893493|977.439434183231|460.634461179895
821.090819169752|976.889731742366|460.534027766673
821.572915826066|975.700971126972|461.27177000051
823.354591752751|975.981761146762|458.578885652427
821.580538032903|975.709976172715|460.706851589601
822.366102286102|974.849388345009|458.83832121885
822.438509227127|975.499285961795|460.862568495843
823.95383344441|976.815856221249|458.581559251897
824.658913420218|976.028097904634|458.398735626032
822.718767180164|976.206307463497|458.423238881557
823.516158310563|976.055140336873|460.671156406216
822.634079703752|975.828343980726|459.110423484314
821.175717572242|976.942064836004|459.276276145016
820.128907207208|975.7446201732|458.743682764866
824.193707045729|975.878763827233|458.72809591879
822.265475988385|974.185942982299|459.016558266432
823.366417906589|977.500465253399|458.844707772156
824.07360467117|976.505785611437|458.886409303671
822.913301420084|976.378647039511|459.066042358445
823.052849022973|976.550527400705|459.334641318807
822.899949360198|975.850440892529|461.119238105163
824.409316400971|976.72478063745|458.98849008152
821.592944409914|973.494152782881|459.859144897907
822.716546612948|977.14421793912|459.298917152983
820.11452513926|979.270187115642|462.179717406819
822.317747141457|974.816655090323|459.370031183094
820.421030159875|976.44007688593|460.934006260675
821.902632026463|975.630212470565|461.18818310116
822.842782893926|974.497845852044|458.550915135714
821.847586174285|978.420788265472|460.558536427004
823.632152682139|976.628566387778|458.545653318924
824.740096117274|975.597896092524|458.728506731242
820.361321342142|975.650768060499|460.28604350514
824.629556595761|977.377940349385|459.982443145078
824.535099138481|976.608331161807|459.337072726702
821.352435992355|976.967413365375|462.12401371649
821.518189231377|975.730860942734|460.504837745468
823.185946681888|976.035272320686|458.619219349267
822.203094023476|975.055405545958|458.714658092535
821.586724449815|976.495484637896|460.343413109856
824.107727068549|977.709555407276|457.899693462256
819.77933354166|977.69908931591|461.999106555712
822.331927361164|975.623932304115|460.187233876842
820.557568335629|974.677597726447|461.787153877745
822.331996241373|975.926705914041|458.86277362125
821.41619798509|976.775952174085|460.075542822039
822.907741701611|977.559834077354|460.364528621372
821.794658470259|977.84547184453|458.887196187936
819.345383260431|976.712573845659|462.161780544473
821.072655235244|976.096102754359|458.424782344587
821.994440186642|977.82906456843|460.599065307189
822.191197630576|976.8487543135|460.61483551135
821.225559972972|976.555922967707|459.932427015147
822.895553785057|976.84969175363|459.761732165985
822.43071640182|977.640597790146|460.684779461761
822.705707051733|977.132678736952|459.062840243687
820.755030231323|977.654172878171|460.969461708367
822.897021666905|975.899441994371|459.552792583699
822.337111747608|975.794640690556|458.266402508217
820.569842297183|975.507951924664|461.007510390593
822.732600143064|977.240356279046|460.495165233554
824.561313462892|977.144342882196|460.127222053715
823.674250812241|978.362066934208|460.378895035442
822.692950994987|976.884554624226|459.450426935657
823.029555610116|978.844510757971|459.789031200994
822.092381441091|978.970396038675|459.848437154455
821.809063864015|978.083813177376|460.2495933414
824.440916468677|979.885584170198|459.601048943201
822.653187719708|975.215032340457|459.853370689639
820.673366474239|977.246407236278|461.576230943718
822.996735986536|975.893364318969|458.947786674805
823.6098745837|976.818080841536|459.411780137177
822.813444009688|975.923021786254|460.92985265962
821.323402392009|976.431410379544|458.97718012281
824.205616446118|974.835107273593|459.067008064099
